PERMNO,date,TICKER,PRC,RET
87285,20201231,NSL,5.19,0.033762
87289,20200131,DHC,7.72,-0.037744
87289,20200228,DHC,6.29,-0.185233
87289,20200331,DHC,3.63,-0.422893
87289,20200430,DHC,3.11,-0.140496
87289,20200529,DHC,3.58,0.151125
87289,20200630,DHC,4.425,0.236034
87289,20200731,DHC,3.895,-0.117514
87289,20200831,DHC,3.8,-0.02439
87289,20200930,DHC,3.52,-0.073684
87289,20201030,DHC,2.895,-0.174716
87289,20201130,DHC,4.41,0.523316
87289,20201231,DHC,4.12,-0.06576
87293,20200131,UGP,5.88,-0.060703
87293,20200228,UGP,4.15,-0.284938
87293,20200331,UGP,2.43,-0.414458
87293,20200430,UGP,2.67,0.098765
87293,20200529,UGP,3.18,0.191011
87293,20200630,UGP,3.39,0.066038
87293,20200731,UGP,3.6,0.061947
87293,20200831,UGP,3.52,-0.022222
87293,20200930,UGP,3.42,-0.028409
87293,20201030,UGP,2.84,-0.169591
87293,20201130,UGP,3.78,0.330986
87293,20201231,UGP,4.53,0.198413
87299,20200131,AKAM,93.35,0.08069
87299,20200228,AKAM,86.51,-0.073273
87299,20200331,AKAM,91.49,0.057566
87299,20200430,AKAM,97.71,0.067986
87299,20200529,AKAM,105.8,0.082796
87299,20200630,AKAM,107.09,0.012193
87299,20200731,AKAM,112.44,0.049958
87299,20200831,AKAM,116.43,0.035486
87299,20200930,AKAM,110.54,-0.050588
87299,20201030,AKAM,95.12,-0.139497
87299,20201130,AKAM,103.51,0.088204
87299,20201231,AKAM,104.99,0.014298
87302,20200131,BSQR,1.4993,0.078633
87302,20200228,BSQR,1.25,-0.166278
87302,20200331,BSQR,0.9501,-0.23992
87302,20200430,BSQR,0.98,0.03147
87302,20200529,BSQR,1.4701,0.500102
87302,20200630,BSQR,1.59,0.081559
87302,20200731,BSQR,1.48,-0.069182
87302,20200831,BSQR,1.57,0.060811
87302,20200930,BSQR,1.35,-0.140127
87302,20201030,BSQR,1.14,-0.155556
87302,20201130,BSQR,1.41,0.236842
87302,20201231,BSQR,1.52,0.078014
87318,20200131,EGBN,43.7,-0.096854
87318,20200228,EGBN,37.42,-0.143707
87318,20200331,EGBN,30.21,-0.192678
87318,20200430,EGBN,35.08,0.168487
87318,20200529,EGBN,32.36,-0.077537
87318,20200630,EGBN,32.75,0.012052
87318,20200731,EGBN,30.08,-0.074809
87318,20200831,EGBN,28.78,-0.043218
87318,20200930,EGBN,26.79,-0.069145
87318,20201030,EGBN,29.92,0.125047
87318,20201130,EGBN,36.78,0.229278
87318,20201231,EGBN,41.3,0.122893
87321,20200131,GAIA,8.46,0.058824
87321,20200228,GAIA,8.43,-0.003546
87321,20200331,GAIA,8.88,0.053381
87321,20200430,GAIA,9.09,0.023649
87321,20200529,GAIA,7.83,-0.138614
87321,20200630,GAIA,8.38,0.070243
87321,20200731,GAIA,9.18,0.095465
87321,20200831,GAIA,11.7,0.27451
87321,20200930,GAIA,9.83,-0.159829
87321,20201030,GAIA,10.14,0.031536
87321,20201130,GAIA,9.97,-0.016765
87321,20201231,GAIA,9.88,-0.009027
87337,20200131,PLUG,3.865,0.223101
87337,20200228,PLUG,4.34,0.122898
87337,20200331,PLUG,3.54,-0.184332
87337,20200430,PLUG,4.185,0.182203
87337,20200529,PLUG,4.21,0.005974
87337,20200630,PLUG,8.21,0.950119
87337,20200731,PLUG,7.71,-0.060901
87337,20200831,PLUG,12.98,0.683528
87337,20200930,PLUG,13.41,0.033128
87337,20201030,PLUG,14,0.043997
87337,20201130,PLUG,26.39,0.885
87337,20201231,PLUG,33.91,0.284956
87339,20200131,PTNR,4.4,0.009174
87339,20200228,PTNR,4.56,0.036364
87339,20200331,PTNR,3.71,-0.186403
87339,20200430,PTNR,3.91,0.053908
87339,20200529,PTNR,4.1,0.048593
87339,20200630,PTNR,4.3138,0.052146
87339,20200731,PTNR,3.99,-0.075061
87339,20200831,PTNR,4.29,0.075188
87339,20200930,PTNR,3.91,-0.088578
87339,20201030,PTNR,3.95,0.01023
87339,20201130,PTNR,5.02,0.270886
87339,20201231,PTNR,5.35,0.065737
87344,20200131,SIFY,1.23,0
87344,20200228,SIFY,1.02,-0.170732
87344,20200331,SIFY,0.7501,-0.264608
87344,20200430,SIFY,1.105,0.473137
87344,20200529,SIFY,0.93,-0.158371
87344,20200630,SIFY,0.7785,-0.162903
87344,20200731,SIFY,1.15,0.4772
87344,20200831,SIFY,1.135,-0.013043
87344,20200930,SIFY,1.02,-0.101322
87344,20201030,SIFY,1.0399,0.01951
87344,20201130,SIFY,1.15,0.105876
87344,20201231,SIFY,1.27,0.104348
87356,20200131,WWE,48.88,-0.246493
87356,20200228,WWE,46.77,-0.043167
87356,20200331,WWE,33.93,-0.271969
87356,20200430,WWE,44.47,0.31064
87356,20200529,WWE,46.27,0.040477
87356,20200630,WWE,43.45,-0.058353
87356,20200731,WWE,46.61,0.072727
87356,20200831,WWE,44.07,-0.054495
87356,20200930,WWE,40.47,-0.078965
87356,20201030,WWE,36.36,-0.101557
87356,20201130,WWE,43.04,0.183718
87356,20201231,WWE,48.05,0.119191
87361,20200131,PCTI,8.05,-0.049587
87361,20200228,PCTI,7.02,-0.121118
87361,20200331,PCTI,6.65,-0.052707
87361,20200430,PCTI,6.83,0.027068
87361,20200529,PCTI,6.54,-0.034407
87361,20200630,PCTI,6.68,0.021407
87361,20200731,PCTI,6.55,-0.019461
87361,20200831,PCTI,6.34,-0.023664
87361,20200930,PCTI,5.66,-0.107256
87361,20201030,PCTI,5.1,-0.09894
87361,20201130,PCTI,6.29,0.244118
87361,20201231,PCTI,6.57,0.044515
87364,20200131,QUIK,6.34,0.056667
87364,20200228,QUIK,4.94,-0.22082
87364,20200331,QUIK,2.84,-0.425101
87364,20200430,QUIK,4.63,0.630282
87364,20200529,QUIK,4.92,0.062635
87364,20200630,QUIK,3.08,-0.373984
87364,20200731,QUIK,3.99,0.295455
87364,20200831,QUIK,3.2,-0.197995
87364,20200930,QUIK,3.11,-0.028125
87364,20201030,QUIK,2.83,-0.090032
87364,20201130,QUIK,2.87,0.014134
87364,20201231,QUIK,3.79,0.320558
87373,20200131,ALSK,2.04,0.152542
87373,20200228,ALSK,2.1,0.029412
87373,20200331,ALSK,1.74,-0.171429
87373,20200430,ALSK,2,0.201149
87373,20200529,ALSK,2.61,0.305
87373,20200630,ALSK,2.79,0.068966
87373,20200731,ALSK,2.28,-0.182796
87373,20200831,ALSK,2.24,-0.017544
87373,20200930,ALSK,2,-0.107143
87373,20201030,ALSK,1.91,-0.045
87373,20201130,ALSK,3.06,0.602094
87373,20201231,ALSK,3.69,0.205882
87379,20200131,CLCT,24.56,0.06551
87379,20200228,CLCT,23.005,-0.056189
87379,20200331,CLCT,15.67,-0.318844
87379,20200430,CLCT,21.97,0.402042
87379,20200529,CLCT,22.24,0.020255
87379,20200630,CLCT,34.28,0.541367
87379,20200731,CLCT,38.06,0.110268
87379,20200831,CLCT,44.49,0.173542
87379,20200930,CLCT,49.49,0.112385
87379,20201030,CLCT,54.93,0.109921
87379,20201130,CLCT,77.15,0.407701
87379,20201231,CLCT,75.4,-0.022683
87394,20200131,IMMR,7.32,-0.014805
87394,20200228,IMMR,6.99,-0.045082
87394,20200331,IMMR,5.36,-0.23319
87394,20200430,IMMR,6.96,0.298507
87394,20200529,IMMR,6.755,-0.029454
87394,20200630,IMMR,6.23,-0.07772
87394,20200731,IMMR,6.75,0.083467
87394,20200831,IMMR,9.51,0.408889
87394,20200930,IMMR,7.05,-0.258675
87394,20201030,IMMR,6.16,-0.126241
87394,20201130,IMMR,8.56,0.38961
87394,20201231,IMMR,11.29,0.318925
87404,20200131,,,
87404,20200228,,,
87404,20200331,,,
87404,20200430,,,
87404,20200529,,,
87404,20200630,,,
87404,20200731,CXDO,8.84,
87404,20200831,CXDO,9.45,0.069004
87404,20200930,CXDO,5.59,-0.408466
87404,20201030,CXDO,6.32,0.13059
87404,20201130,CXDO,6.58,0.041139
87404,20201231,CXDO,6.93,0.053191
87426,20200131,LCII,107.97,0.007841
87426,20200228,LCII,96.55,-0.10577
87426,20200331,LCII,66.83,-0.301088
87426,20200430,LCII,86.72,0.297621
87426,20200529,LCII,98.93,0.140798
87426,20200630,LCII,114.98,0.168806
87426,20200731,LCII,125.8,0.094103
87426,20200831,LCII,113.63,-0.096741
87426,20200930,LCII,106.29,-0.057995
87426,20201030,LCII,109.66,0.031706
87426,20201130,LCII,125.78,0.147
87426,20201231,LCII,129.67999,0.036969
87430,20200131,KTOS,18.34,0.018323
87430,20200228,KTOS,16.26,-0.113413
87430,20200331,KTOS,13.84,-0.148831
87430,20200430,KTOS,15.02,0.08526
87430,20200529,KTOS,18.55,0.23502
87430,20200630,KTOS,15.63,-0.157412
87430,20200731,KTOS,18.01,0.152271
87430,20200831,KTOS,19.55,0.085508
87430,20200930,KTOS,19.28,-0.013811
87430,20201030,KTOS,18.89,-0.020228
87430,20201130,KTOS,21.17,0.120699
87430,20201231,KTOS,27.43,0.295701
87432,20200131,A,82.56,-0.032235
87432,20200228,A,77.07,-0.066497
87432,20200331,A,71.62,-0.068379
87432,20200430,A,76.66,0.070371
87432,20200529,A,88.14,0.149752
87432,20200630,A,88.37,0.004652
87432,20200731,A,96.33,0.090076
87432,20200831,A,100.42,0.042458
87432,20200930,A,100.94,0.005178
87432,20201030,A,102.09,0.013176
87432,20201130,A,116.9,0.145068
87432,20201231,A,118.49,0.013601
87437,20200131,EVI,26.76,-0.010355
87437,20200228,EVI,22.07,-0.175262
87437,20200331,EVI,15.78,-0.285002
87437,20200430,EVI,18.27,0.157795
87437,20200529,EVI,19.66,0.076081
87437,20200630,EVI,21.71,0.104273
87437,20200731,EVI,25.28,0.16444
87437,20200831,EVI,24.56,-0.028481
87437,20200930,EVI,26.61,0.083469
87437,20201030,EVI,29.21,0.097708
87437,20201130,EVI,33.84,0.158507
87437,20201231,EVI,29.92,-0.115839
87439,20200131,IDN,8.46,0.129506
87439,20200228,IDN,8.13,-0.039007
87439,20200331,IDN,3.39,-0.583026
87439,20200430,IDN,6.14,0.811209
87439,20200529,IDN,6.14,0
87439,20200630,IDN,7.55,0.229642
87439,20200731,IDN,7.32,-0.030464
87439,20200831,IDN,6.3,-0.139344
87439,20200930,IDN,6.67,0.05873
87439,20201030,IDN,7.24,0.085457
87439,20201130,IDN,9.82,0.356354
87439,20201231,IDN,11.405,0.161405
87444,20200131,SNN,48.01,-0.001248
87444,20200228,SNN,45.08,-0.061029
87444,20200331,SNN,35.87,-0.204304
87444,20200430,SNN,39.67,0.118818
87444,20200529,SNN,40.81,0.028737
87444,20200630,SNN,38.12,-0.065915
87444,20200731,SNN,39.81,0.044334
87444,20200831,SNN,40.65,0.0211
87444,20200930,SNN,39.1,-0.03813
87444,20201030,SNN,35.07,-0.095703
87444,20201130,SNN,39.35,0.122042
87444,20201231,SNN,42.17,0.071665
87445,20200131,TDY,365.06,0.053443
87445,20200228,TDY,337.32001,-0.075987
87445,20200331,TDY,297.26999,-0.11873
87445,20200430,TDY,325.67001,0.095536
87445,20200529,TDY,374.12,0.14877
87445,20200630,TDY,310.95001,-0.16885
87445,20200731,TDY,306.70001,-0.013668
87445,20200831,TDY,313.60999,0.02253
87445,20200930,TDY,310.20999,-0.010841
87445,20201030,TDY,309.14999,-0.003417
87445,20201130,TDY,377.94,0.222513
87445,20201231,TDY,391.98001,0.037149
87447,20200131,UPS,103.52,-0.115667
87447,20200228,UPS,90.49,-0.116113
87447,20200331,UPS,93.42,0.032379
87447,20200430,UPS,94.66,0.013273
87447,20200529,UPS,99.71,0.064019
87447,20200630,UPS,111.18,0.115034
87447,20200731,UPS,142.75999,0.284044
87447,20200831,UPS,163.62,0.153194
87447,20200930,UPS,166.63,0.018396
87447,20201030,UPS,157.11,-0.057133
87447,20201130,UPS,171.07001,0.095284
87447,20201231,UPS,168.39999,-0.015608
87464,20200131,HBP,1.45,-0.058442
87464,20200228,HBP,1.34,-0.075862
87464,20200331,HBP,0.7,-0.477612
87464,20200430,HBP,1.12,0.6
87464,20200529,HBP,1.2914,0.153036
87464,20200630,HBP,1.13,-0.124981
87464,20200731,HBP,2.24,0.982301
87464,20200831,HBP,2.35,0.049107
87464,20200930,HBP,2.19,-0.068085
87464,20201030,HBP,3.39,0.547945
87464,20201130,HBP,3.7,0.091445
87464,20201231,HBP,3.67,-0.008108
87471,20200131,TGC,0.583,0.189553
87471,20200228,TGC,0.63,0.080617
87471,20200331,TGC,0.45,-0.285714
87471,20200430,TGC,0.52,0.155556
87471,20200529,TGC,0.537,0.032692
87471,20200630,TGC,0.553,0.029795
87471,20200731,TGC,0.6589,0.191501
87471,20200831,TGC,1.04,0.578388
87471,20200930,TGC,0.8224,-0.209231
87471,20201030,TGC,0.87,0.057879
87471,20201130,TGC,1.18,0.356322
87471,20201231,TGC,1.24,0.050848
87476,20200131,BMRC,44.06,-0.021976
87476,20200228,BMRC,38.13,-0.129369
87476,20200331,BMRC,30,-0.213218
87476,20200430,BMRC,32.96,0.106333
87476,20200529,BMRC,33.65,0.020935
87476,20200630,BMRC,33.33,-0.00951
87476,20200731,BMRC,31.41,-0.050705
87476,20200831,BMRC,31.83,0.013372
87476,20200930,BMRC,28.96,-0.090167
87476,20201030,BMRC,30.14,0.040746
87476,20201130,BMRC,34.7,0.158925
87476,20201231,BMRC,34.34,-0.010375
87487,20200131,BGCP,5.77,-0.02862
87487,20200228,BGCP,4.66,-0.168111
87487,20200331,BGCP,2.52,-0.459227
87487,20200430,BGCP,3.095,0.228175
87487,20200529,BGCP,2.575,-0.164782
87487,20200630,BGCP,2.74,0.064078
87487,20200731,BGCP,2.77,0.010949
87487,20200831,BGCP,2.52,-0.086643
87487,20200930,BGCP,2.4,-0.047619
87487,20201030,BGCP,2.95,0.229167
87487,20201130,BGCP,4.14,0.40678
87487,20201231,BGCP,4,-0.033816
87488,20200131,FBSS,20.7726,-0.022006
87488,20200228,FBSS,20.05,-0.034786
87488,20200331,FBSS,13.75,-0.30798
87488,20200430,FBSS,13.9901,0.017462
87488,20200529,FBSS,13,-0.070771
87488,20200630,FBSS,14.1,0.094231
87488,20200731,FBSS,14.1,0
87488,20200831,FBSS,15.49,0.098582
87488,20200930,FBSS,-15.27,-0.006133
87488,20201030,FBSS,15.54,0.017682
87488,20201130,FBSS,17.2,0.106821
87488,20201231,FBSS,17.38,0.017732
87501,20200131,MCBC,10.55,-0.052111
87501,20200228,MCBC,9.64,-0.078673
87501,20200331,MCBC,7.12,-0.261411
87501,20200430,MCBC,7.68,0.078652
87501,20200529,MCBC,7.39,-0.027344
87501,20200630,MCBC,7.82,0.058187
87501,20200731,MCBC,7.2,-0.079284
87501,20200831,MCBC,7.32,0.027778
87501,20200930,MCBC,6.53,-0.107923
87501,20201030,MCBC,7.19,0.101072
87501,20201130,MCBC,7.76,0.090403
87501,20201231,MCBC,8.37,0.078608
87505,20200131,NKSH,40.84,-0.09103
87505,20200228,NKSH,34.95,-0.144221
87505,20200331,NKSH,31.9,-0.087268
87505,20200430,NKSH,29.98,-0.060188
87505,20200529,NKSH,30.8,0.0497
87505,20200630,NKSH,28.6,-0.071429
87505,20200731,NKSH,25.08,-0.123077
87505,20200831,NKSH,24.83,-0.009968
87505,20200930,NKSH,25.33,0.020137
87505,20201030,NKSH,27.18,0.073036
87505,20201130,NKSH,30.12,0.134658
87505,20201231,NKSH,31.31,0.039509
87508,20200131,NTWK,4.15,0.0375
87508,20200228,NTWK,3.31,-0.20241
87508,20200331,NTWK,2.5,-0.244713
87508,20200430,NTWK,2.27,-0.092
87508,20200529,NTWK,3.19,0.405286
87508,20200630,NTWK,2.7,-0.153605
87508,20200731,NTWK,3.07,0.137037
87508,20200831,NTWK,2.95,-0.039088
87508,20200930,NTWK,2.93,-0.00678
87508,20201030,NTWK,2.41,-0.177474
87508,20201130,NTWK,3.25,0.348548
87508,20201231,NTWK,3.8,0.169231
87510,20200131,PFSW,4.31,0.128272
87510,20200228,PFSW,3.76,-0.12761
87510,20200331,PFSW,3,-0.202128
87510,20200430,PFSW,4.18,0.393333
87510,20200529,PFSW,5.93,0.41866
87510,20200630,PFSW,6.68,0.126476
87510,20200731,PFSW,7.93,0.187126
87510,20200831,PFSW,8.45,0.065574
87510,20200930,PFSW,6.69,-0.208284
87510,20201030,PFSW,6.2,-0.073244
87510,20201130,PFSW,6.79,0.095161
87510,20201231,PFSW,6.73,-0.008837
87525,20200131,MFSF,37.23,-0.061507
87525,20200228,MFSF,33.5,-0.100188
87525,20200331,MFSF,28.2,-0.152239
87525,20200430,MFSF,,
87532,20200131,RDI,10.2,-0.088472
87532,20200228,RDI,8.33,-0.183333
87532,20200331,RDI,3.89,-0.533013
87532,20200430,RDI,4.265,0.096401
87532,20200529,RDI,3.5,-0.179367
87532,20200630,RDI,4.25,0.214286
87532,20200731,RDI,4.36,0.025882
87532,20200831,RDI,4.1,-0.059633
87532,20200930,RDI,3.22,-0.214634
87532,20201030,RDI,2.34,-0.273292
87532,20201130,RDI,3.5,0.495727
87532,20201231,RDI,5.02,0.434286
87533,20200131,RDIB,-24.535,-0.100293
87533,20200228,RDIB,23,-0.062564
87533,20200331,RDIB,-14.445,-0.371957
87533,20200430,RDIB,-15.775,0.092073
87533,20200529,RDIB,-16.455,0.043106
87533,20200630,RDIB,-16.505,0.003039
87533,20200731,RDIB,-16.9,0.023932
87533,20200831,RDIB,20,0.183432
87533,20200930,RDIB,24.3,0.215
87533,20201030,RDIB,17.01,-0.3
87533,20201130,RDIB,-19,0.11699
87533,20201231,RDIB,-21.895,0.152368
87541,20200131,PKG,95.75,-0.145013
87541,20200228,PKG,90.62,-0.053577
87541,20200331,PKG,86.83,-0.033105
87541,20200430,PKG,96.65,0.113095
87541,20200529,PKG,101.41,0.04925
87541,20200630,PKG,99.8,-0.008086
87541,20200731,PKG,96.12,-0.036874
87541,20200831,PKG,101.24,0.053267
87541,20200930,PKG,109.05,0.084947
87541,20201030,PKG,114.49,0.049885
87541,20201130,PKG,130,0.13547
87541,20201231,PKG,137.91,0.068538
87583,20200131,AGEN,3.74,-0.081081
87583,20200228,AGEN,2.53,-0.323529
87583,20200331,AGEN,2.45,-0.031621
87583,20200430,AGEN,2.665,0.087755
87583,20200529,AGEN,3.73,0.399625
87583,20200630,AGEN,3.93,0.053619
87583,20200731,AGEN,3.04,-0.226463
87583,20200831,AGEN,4.355,0.432566
87583,20200930,AGEN,4,-0.081516
87583,20201030,AGEN,3.69,-0.0775
87583,20201130,AGEN,3.7,0.00271
87583,20201231,AGEN,3.18,-0.140541
87589,20200131,BBGI,3.8,0.229773
87589,20200228,BBGI,3.11,-0.181579
87589,20200331,BBGI,1.86,-0.385852
87589,20200430,BBGI,2.48,0.333333
87589,20200529,BBGI,2.37,-0.044355
87589,20200630,BBGI,2.43,0.025317
87589,20200731,BBGI,1.77,-0.271605
87589,20200831,BBGI,1.52,-0.141243
87589,20200930,BBGI,1.24,-0.184211
87589,20201030,BBGI,1.21,-0.024194
87589,20201130,BBGI,1.51,0.247934
87589,20201231,BBGI,1.49,-0.013245
87608,20200131,GIGM,2.38,-0.012448
87608,20200228,GIGM,2.37,-0.004202
87608,20200331,GIGM,2.2601,-0.046371
87608,20200430,GIGM,2.33,0.030928
87608,20200529,GIGM,2.79,0.197425
87608,20200630,GIGM,3.15,0.129032
87608,20200731,GIGM,2.97,-0.057143
87608,20200831,GIGM,2.73,-0.080808
87608,20200930,GIGM,2.8401,0.04033
87608,20201030,GIGM,2.9198,0.028062
87608,20201130,GIGM,2.8564,-0.021714
87608,20201231,GIGM,3.2,0.120291
87614,20200131,LBAI,16.24,-0.065593
87614,20200228,LBAI,14.405,-0.105296
87614,20200331,LBAI,10.81,-0.249566
87614,20200430,LBAI,11.19,0.035153
87614,20200529,LBAI,11.1,0.003128
87614,20200630,LBAI,11.43,0.02973
87614,20200731,LBAI,10.18,-0.098425
87614,20200831,LBAI,10.63,0.044204
87614,20200930,LBAI,9.95,-0.06397
87614,20201030,LBAI,11.13,0.118593
87614,20201130,LBAI,12.02,0.091195
87614,20201231,LBAI,12.7,0.056572
87656,20200131,ABEO,2.17,-0.336391
87656,20200228,ABEO,3.08,0.419355
87656,20200331,ABEO,2.1,-0.318182
87656,20200430,ABEO,2.38,0.133333
87656,20200529,ABEO,3.31,0.390756
87656,20200630,ABEO,2.915,-0.119335
87656,20200731,ABEO,2.85,-0.022298
87656,20200831,ABEO,2.35,-0.175439
87656,20200930,ABEO,1.02,-0.565957
87656,20201030,ABEO,1.07,0.04902
87656,20201130,ABEO,1.62,0.514019
87656,20201231,ABEO,1.57,-0.030864
87657,20200131,EW,219.86,-0.057568
87657,20200228,EW,204.84,-0.068316
87657,20200331,EW,188.62,-0.079184
87657,20200430,EW,217.5,0.153112
87657,20200529,EW,224.72,0.033195
87657,20200630,EW,69.11,-0.077385
87657,20200731,EW,78.41,0.134568
87657,20200831,EW,85.84,0.094758
87657,20200930,EW,79.82,-0.07013
87657,20201030,EW,71.69,-0.101854
87657,20201130,EW,83.89,0.170177
87657,20201231,EW,91.23,0.087496
87658,20200131,EMAN,0.5466,0.589878
87658,20200228,EMAN,0.41,-0.249909
87658,20200331,EMAN,0.214,-0.478049
87658,20200430,EMAN,0.3588,0.676635
87658,20200529,EMAN,0.5254,0.464326
87658,20200630,EMAN,0.7891,0.501903
87658,20200731,EMAN,1.09,0.381321
87658,20200831,EMAN,1.33,0.220183
87658,20200930,EMAN,1.27,-0.045113
87658,20201030,EMAN,1.2,-0.055118
87658,20201130,EMAN,1.2,0
87658,20201231,EMAN,1.65,0.375
87659,20200131,EPC,25.82,-0.166021
87659,20200228,EPC,30.36,0.175833
87659,20200331,EPC,24.08,-0.206851
87659,20200430,EPC,27.61,0.146595
87659,20200529,EPC,30.42,0.101775
87659,20200630,EPC,31.16,0.024326
87659,20200731,EPC,29.89,-0.040757
87659,20200831,EPC,28.71,-0.039478
87659,20200930,EPC,27.88,-0.02891
87659,20201030,EPC,26.22,-0.059541
87659,20201130,EPC,34.75,0.325324
87659,20201231,EPC,34.58,-0.000575
87662,20200131,IBN,14.58,-0.033797
87662,20200228,IBN,13.87,-0.048697
87662,20200331,IBN,8.5,-0.387167
87662,20200430,IBN,9.76,0.148235
87662,20200529,IBN,8.7,-0.108607
87662,20200630,IBN,9.29,0.067816
87662,20200731,IBN,9.39,0.010764
87662,20200831,IBN,10.74,0.14377
87662,20200930,IBN,9.83,-0.08473
87662,20201030,IBN,10.55,0.073245
87662,20201130,IBN,12.86,0.218957
87662,20201231,IBN,14.86,0.155521
87666,20200131,SLF,47.02,0.031819
87666,20200228,SLF,43.24,-0.071631
87666,20200331,SLF,32.09,-0.257863
87666,20200430,SLF,34.35,0.070427
87666,20200529,SLF,34.4,0.012903
87666,20200630,SLF,36.75,0.068314
87666,20200731,SLF,38.97,0.060408
87666,20200831,SLF,41.77,0.082551
87666,20200930,SLF,40.73,-0.024898
87666,20201030,SLF,39.82,-0.022342
87666,20201130,SLF,44.49,0.127842
87666,20201231,SLF,44.46,-0.000674
87717,20200131,EXPD,73.04,-0.06383
87717,20200228,EXPD,70.42,-0.035871
87717,20200331,EXPD,66.72,-0.052542
87717,20200430,EXPD,71.605,0.073216
87717,20200529,EXPD,76.37,0.073808
87717,20200630,EXPD,76.04,-0.004321
87717,20200731,EXPD,84.51,0.111389
87717,20200831,EXPD,88.39,0.045912
87717,20200930,EXPD,90.52,0.024098
87717,20201030,EXPD,88.37,-0.023752
87717,20201130,EXPD,89.37,0.0172
87717,20201231,EXPD,95.11,0.064227
87725,20200131,IIIN,22.37,0.040949
87725,20200228,IIIN,19.89,-0.110863
87725,20200331,IIIN,13.25,-0.332328
87725,20200430,IIIN,17.57,0.326038
87725,20200529,IIIN,17.65,0.004553
87725,20200630,IIIN,19.07,0.082153
87725,20200731,IIIN,18.64,-0.022549
87725,20200831,IIIN,18.44,-0.01073
87725,20200930,IIIN,18.7,0.015727
87725,20201030,IIIN,21.76,0.163636
87725,20201130,IIIN,23.13,0.133272
87725,20201231,IIIN,22.27,-0.037181
87753,20200131,USIO,1.7632,0.130256
87753,20200228,USIO,1.54,-0.126588
87753,20200331,USIO,1.13,-0.266234
87753,20200430,USIO,1.4,0.238938
87753,20200529,USIO,2.29,0.635714
87753,20200630,USIO,1.95,-0.148472
87753,20200731,USIO,2.46,0.261538
87753,20200831,USIO,2.36,-0.04065
87753,20200930,USIO,1.54,-0.347458
87753,20201030,USIO,1.49,-0.032468
87753,20201130,USIO,1.62,0.087248
87753,20201231,USIO,2.67,0.648148
87759,20200131,IKNX,5.356,0.001122
87759,20200228,IKNX,5.17,-0.034727
87759,20200331,IKNX,3.28,-0.365571
87759,20200430,IKNX,3.6,0.097561
87759,20200529,IKNX,3.38,-0.061111
87759,20200630,IKNX,3.4528,0.021538
87759,20200731,IKNX,3.55,0.028151
87759,20200831,IKNX,3.3385,-0.059577
87759,20200930,IKNX,3.57,0.069342
87759,20201030,IKNX,4.57,0.280112
87759,20201130,IKNX,5.1,0.115974
87759,20201231,IKNX,9.9694,0.954784
87789,20200131,LMNX,22.685,-0.02051
87789,20200228,LMNX,24.76,0.09147
87789,20200331,LMNX,27.53,0.115509
87789,20200430,LMNX,36.05,0.309481
87789,20200529,LMNX,31.16,-0.135645
87789,20200630,LMNX,32.53,0.046855
87789,20200731,LMNX,36.4,0.118967
87789,20200831,LMNX,26.69,-0.266758
87789,20200930,LMNX,26.25,-0.013114
87789,20201030,LMNX,22.04,-0.160381
87789,20201130,LMNX,23.73,0.076679
87789,20201231,LMNX,23.12,-0.021492
87812,20200131,SLAB,98.31,-0.152354
87812,20200228,SLAB,88.68,-0.097955
87812,20200331,SLAB,85.41,-0.036874
87812,20200430,SLAB,97.22,0.138274
87812,20200529,SLAB,93.66,-0.036618
87812,20200630,SLAB,100.27,0.070574
87812,20200731,SLAB,100.51,0.002394
87812,20200831,SLAB,102.41,0.018904
87812,20200930,SLAB,97.85,-0.044527
87812,20201030,SLAB,102.46,0.047113
87812,20201130,SLAB,117.21,0.143959
87812,20201231,SLAB,127.34,0.086426
87825,20200131,UTSI,2.74,-0.071186
87825,20200228,UTSI,2.56,-0.065693
87825,20200331,UTSI,1.72,-0.328125
87825,20200430,UTSI,1.93,0.122093
87825,20200529,UTSI,1.88,-0.025907
87825,20200630,UTSI,1.75,-0.069149
87825,20200731,UTSI,1.59,-0.091429
87825,20200831,UTSI,1.5,-0.056604
87825,20200930,UTSI,1.075,-0.283333
87825,20201030,UTSI,0.9734,-0.094512
87825,20201130,UTSI,1.14,0.171153
87825,20201231,UTSI,1.38,0.210526
87832,20200131,APT,6.72,0.959184
87832,20200228,APT,21,2.125
87832,20200331,APT,12.08,-0.424762
87832,20200430,APT,13.08,0.082781
87832,20200529,APT,12.45,-0.048165
87832,20200630,APT,17.7,0.421687
87832,20200731,APT,21.77,0.229943
87832,20200831,APT,14.03,-0.355535
87832,20200930,APT,14.78,0.053457
87832,20201030,APT,14.19,-0.039919
87832,20201130,APT,12.64,-0.109232
87832,20201231,APT,11.15,-0.11788
87837,20200131,LTS,3.49,0.002874
87837,20200228,LTS,,
87842,20200131,MET,49.71,-0.02472
87842,20200228,MET,42.72,-0.131764
87842,20200331,MET,30.57,-0.28441
87842,20200430,MET,36.08,0.180242
87842,20200529,MET,36.01,0.010809
87842,20200630,MET,36.52,0.014163
87842,20200731,MET,37.85,0.036418
87842,20200831,MET,38.46,0.02827
87842,20200930,MET,37.17,-0.033541
87842,20201030,MET,37.85,0.018294
87842,20201130,MET,46.17,0.231968
87842,20201231,MET,46.95,0.016894
87844,20200131,PTR,44.01,-0.125571
87844,20200228,PTR,39.06,-0.112474
87844,20200331,PTR,36,-0.078341
